,NAME,DATE,PRCP,TAVG,TMAX,TMIN
4416,Nuwara Eliya Proper,2021-08-18,0.01,60.0,66.0,57.0
4417,Nuwara Eliya Proper,2021-08-19,0.13,60.0,67.0,56.0
4418,Nuwara Eliya Proper,2021-08-20,0.0,64.0,71.0,56.0
4419,Nuwara Eliya Proper,2021-08-21,0.04,60.0,66.0,68.77463
4420,Nuwara Eliya Proper,2021-08-22,0.09,60.0,67.0,55.0
4421,Nuwara Eliya Proper,2021-08-24,0.0,62.0,69.0,53.0
4422,Nuwara Eliya Proper,2021-08-25,0.01,61.0,66.0,56.0
4423,Nuwara Eliya Proper,2021-08-26,0.33,60.0,64.0,58.0
4424,Nuwara Eliya Proper,2021-08-27,0.17,60.0,64.0,57.0
4425,Nuwara Eliya Proper,2021-08-28,0.24,59.0,63.0,57.0
4426,Nuwara Eliya Proper,2021-08-29,0.69,59.0,61.0,57.0
4427,Nuwara Eliya Proper,2021-08-30,0.63,59.0,61.0,55.0
4428,Nuwara Eliya Proper,2021-08-31,0.09,60.0,68.0,68.77463
4429,Nuwara Eliya Proper,2021-09-01,0.0,62.0,68.0,52.0
4430,Nuwara Eliya Proper,2021-09-02,0.11,59.0,63.0,68.77463
4431,Nuwara Eliya Proper,2021-09-03,0.04,59.0,63.0,55.0
4432,Nuwara Eliya Proper,2021-09-04,0.15,59.0,63.0,56.0
4433,Nuwara Eliya Proper,2021-09-05,0.13,60.0,63.0,56.0
4434,Nuwara Eliya Proper,2021-09-06,0.78,60.0,64.0,57.0
4435,Nuwara Eliya Proper,2021-09-07,0.14,61.0,68.0,57.0
4436,Nuwara Eliya Proper,2021-09-08,0.0,61.0,67.0,55.0
4437,Nuwara Eliya Proper,2021-09-09,0.0,62.0,72.0,68.77463
4438,Nuwara Eliya Proper,2021-09-10,0.0,62.0,71.0,51.0
4439,Nuwara Eliya Proper,2021-09-11,0.0,61.0,68.0,68.77463
4440,Nuwara Eliya Proper,2021-09-12,0.0,61.0,67.0,55.0
4441,Nuwara Eliya Proper,2021-09-13,0.02,61.0,65.0,57.0
4442,Nuwara Eliya Proper,2021-09-14,0.04,62.0,69.0,68.77463
4443,Nuwara Eliya Proper,2021-09-15,0.02,63.0,72.0,56.0
4444,Nuwara Eliya Proper,2021-09-16,0.12,63.0,68.0,59.0
4445,Nuwara Eliya Proper,2021-09-17,0.11,62.0,70.0,58.0
4446,Nuwara Eliya Proper,2021-09-18,0.0,63.0,71.0,57.0
4447,Nuwara Eliya Proper,2021-09-19,0.0,63.0,71.0,54.0
4448,Nuwara Eliya Proper,2021-09-20,0.08,61.0,67.0,68.77463
4449,Nuwara Eliya Proper,2021-09-21,0.07,60.0,66.0,56.0
4450,Nuwara Eliya Proper,2021-09-22,0.02,62.0,73.0,55.0
4451,Nuwara Eliya Proper,2021-09-23,0.0,62.0,69.0,56.0
4452,Nuwara Eliya Proper,2021-09-24,0.0,62.0,68.0,56.0
4453,Nuwara Eliya Proper,2021-09-25,1.99,61.0,66.0,58.0
4454,Nuwara Eliya Proper,2021-09-26,0.0,61.0,66.0,57.0
4455,Nuwara Eliya Proper,2021-09-27,1.69,58.0,63.0,55.0
4456,Nuwara Eliya Proper,2021-09-28,0.62,58.0,60.0,56.0
4457,Nuwara Eliya Proper,2021-09-29,0.09,60.0,66.0,55.0
4458,Nuwara Eliya Proper,2021-09-30,0.01,60.0,63.0,56.0
4459,Nuwara Eliya Proper,2021-10-01,0.11,59.0,66.0,68.77463
4460,Nuwara Eliya Proper,2021-10-02,2.59,61.0,70.0,53.0
4461,Nuwara Eliya Proper,2021-10-03,0.18,62.0,68.0,55.0
4462,Nuwara Eliya Proper,2021-10-04,0.02,61.0,66.0,59.0
4463,Nuwara Eliya Proper,2021-10-05,0.09,61.0,67.0,58.0
4464,Nuwara Eliya Proper,2021-10-06,0.48,60.0,68.0,57.0
4465,Nuwara Eliya Proper,2021-10-07,0.08,62.0,68.0,56.0
4466,Nuwara Eliya Proper,2021-10-08,0.0,61.0,68.0,68.77463
4467,Nuwara Eliya Proper,2021-10-09,0.0,62.0,67.0,57.0
4468,Nuwara Eliya Proper,2021-10-10,0.08,60.0,64.0,58.0
4469,Nuwara Eliya Proper,2021-10-11,1.56,59.0,62.0,68.77463
4470,Nuwara Eliya Proper,2021-10-12,0.0,59.0,62.0,56.0
4471,Nuwara Eliya Proper,2021-10-13,0.2,61.0,66.0,57.0
4472,Nuwara Eliya Proper,2021-10-14,0.02,61.0,67.0,56.0
4473,Nuwara Eliya Proper,2021-10-15,0.0,61.0,67.0,58.0
4474,Nuwara Eliya Proper,2021-10-16,0.06,59.0,63.0,58.0
4475,Nuwara Eliya Proper,2021-10-17,0.06,60.0,65.0,55.0
4476,Nuwara Eliya Proper,2021-10-18,0.04,59.0,65.0,68.77463
4477,Nuwara Eliya Proper,2021-10-19,0.0,63.0,72.0,53.0
4478,Nuwara Eliya Proper,2021-10-20,0.26,62.0,68.0,55.0
4479,Nuwara Eliya Proper,2021-10-21,0.23,62.0,73.0,54.0
4480,Nuwara Eliya Proper,2021-10-22,0.8,62.0,71.0,68.77463
4481,Nuwara Eliya Proper,2021-10-23,0.13,59.0,72.0,54.0
4482,Nuwara Eliya Proper,2021-10-24,3.27,61.0,67.0,53.0
4483,Nuwara Eliya Proper,2021-10-25,0.05,63.0,71.0,56.0
4484,Nuwara Eliya Proper,2021-10-26,0.15,61.0,70.0,57.0
4485,Nuwara Eliya Proper,2021-10-27,1.37,62.0,69.0,54.0
4486,Nuwara Eliya Proper,2021-10-28,0.0,62.0,69.0,56.0
4487,Nuwara Eliya Proper,2021-10-29,0.39,61.0,68.0,58.0
4488,Nuwara Eliya Proper,2021-10-30,1.6,61.0,69.0,56.0
4489,Nuwara Eliya Proper,2021-10-31,1.2,63.0,70.0,54.0
4490,Nuwara Eliya Proper,2021-11-01,0.19,62.0,70.0,58.0
4491,Nuwara Eliya Proper,2021-11-02,0.96,63.0,71.0,55.0
4492,Nuwara Eliya Proper,2021-11-03,0.33,60.0,72.0,56.0
4493,Nuwara Eliya Proper,2021-11-04,1.3,61.0,67.0,57.0
4494,Nuwara Eliya Proper,2021-11-05,0.03,60.0,65.0,56.0
4495,Nuwara Eliya Proper,2021-11-06,0.0,60.0,66.0,57.0
4496,Nuwara Eliya Proper,2021-11-07,0.61,60.0,63.0,56.0
4497,Nuwara Eliya Proper,2021-11-08,0.72,59.0,62.0,56.0
4498,Nuwara Eliya Proper,2021-11-09,0.65,61.0,65.0,56.0
4499,Nuwara Eliya Proper,2021-11-10,0.28,59.0,65.0,68.77463
4500,Nuwara Eliya Proper,2021-11-11,0.24,60.0,63.0,55.0
4501,Nuwara Eliya Proper,2021-11-12,0.24,58.0,63.0,68.77463
4502,Nuwara Eliya Proper,2021-11-13,0.17,59.0,66.0,51.0
4503,Nuwara Eliya Proper,2021-11-14,0.04,60.0,82.25931,55.0
4504,Nuwara Eliya Proper,2021-11-15,0.24,61.0,65.0,56.0
4505,Nuwara Eliya Proper,2021-11-16,0.18,61.0,66.0,58.0
4506,Nuwara Eliya Proper,2021-11-17,0.0,61.0,65.0,56.0
4507,Nuwara Eliya Proper,2021-11-18,0.15,59.0,66.0,56.0
4508,Nuwara Eliya Proper,2021-11-19,0.01,61.0,69.0,55.0
4509,Nuwara Eliya Proper,2021-11-20,0.64,63.0,82.25931,54.0
4510,Nuwara Eliya Proper,2021-11-21,0.0,61.0,67.0,54.0
4511,Nuwara Eliya Proper,2021-11-22,0.0,63.0,70.0,57.0
4512,Nuwara Eliya Proper,2021-11-23,0.0,62.0,67.0,56.0
4513,Nuwara Eliya Proper,2021-11-24,1.11,61.0,65.0,58.0
4514,Nuwara Eliya Proper,2021-11-25,0.51,60.0,82.25931,68.77463
4515,Nuwara Eliya Proper,2021-11-26,0.24,62.0,71.0,52.0
4516,Nuwara Eliya Proper,2021-11-27,0.28,61.0,69.0,52.0
4517,Nuwara Eliya Proper,2021-11-28,0.49,61.0,69.0,55.0
4518,Nuwara Eliya Proper,2021-11-29,0.33,60.0,66.0,54.0
4519,Nuwara Eliya Proper,2021-11-30,0.02,61.0,69.0,54.0
4520,Nuwara Eliya Proper,2021-12-01,0.02,59.0,70.0,68.77463
4521,Nuwara Eliya Proper,2021-12-02,0.0,62.0,68.0,49.0
4522,Nuwara Eliya Proper,2021-12-03,0.49,63.0,72.0,68.77463
4523,Nuwara Eliya Proper,2021-12-04,0.0,61.0,71.0,68.77463
4524,Nuwara Eliya Proper,2021-12-05,0.0,61.0,71.0,51.0
4525,Nuwara Eliya Proper,2021-12-06,0.28,61.0,72.0,52.0
4526,Nuwara Eliya Proper,2021-12-07,0.0,60.0,73.0,68.77463
4527,Nuwara Eliya Proper,2021-12-08,0.0,62.0,71.0,47.0
4528,Nuwara Eliya Proper,2021-12-09,0.28,60.0,70.0,68.77463
4529,Nuwara Eliya Proper,2021-12-10,0.0,60.0,67.0,48.0
4530,Nuwara Eliya Proper,2021-12-11,0.09,61.0,68.0,54.0
4531,Nuwara Eliya Proper,2021-12-12,0.02,60.0,66.0,55.0
4532,Nuwara Eliya Proper,2021-12-13,0.76,59.0,63.0,68.77463
4533,Nuwara Eliya Proper,2021-12-14,0.26,59.0,66.0,68.77463
4534,Nuwara Eliya Proper,2021-12-15,0.08,59.0,63.0,56.0
4535,Nuwara Eliya Proper,2021-12-16,0.04,60.0,68.0,54.0
4536,Nuwara Eliya Proper,2021-12-17,0.0,61.0,68.0,55.0
4537,Nuwara Eliya Proper,2021-12-18,0.0,62.0,69.0,54.0
4538,Nuwara Eliya Proper,2021-12-19,0.69,58.0,68.0,68.77463
4539,Nuwara Eliya Proper,2021-12-20,0.0,60.0,70.0,45.0
4540,Nuwara Eliya Proper,2021-12-21,0.0,59.0,69.0,68.77463
4541,Nuwara Eliya Proper,2021-12-22,0.0,60.0,70.0,47.0
4542,Nuwara Eliya Proper,2021-12-23,0.01,59.0,70.0,46.0
4543,Nuwara Eliya Proper,2021-12-24,0.0,58.0,82.25931,43.0
4544,Nuwara Eliya Proper,2021-12-25,0.0,60.0,69.0,42.0
4545,Nuwara Eliya Proper,2021-12-26,0.0,58.0,68.0,68.77463
4546,Nuwara Eliya Proper,2021-12-27,0.0,55.0,69.0,40.0
4547,Nuwara Eliya Proper,2021-12-28,0.0,56.0,69.0,42.0
4548,Nuwara Eliya Proper,2021-12-29,0.0,58.0,67.0,41.0
4549,Nuwara Eliya Proper,2021-12-30,0.0,61.0,69.0,54.0
4550,Nuwara Eliya Proper,2021-12-31,0.04,58.0,63.0,55.0
4551,Nuwara Eliya Proper,2022-01-01,0.06,61.0,70.0,55.0
4552,Nuwara Eliya Proper,2022-01-02,0.02,59.0,63.0,57.0
4553,Nuwara Eliya Proper,2022-01-03,0.13,59.0,62.0,57.0
4554,Nuwara Eliya Proper,2022-01-04,0.02,60.0,66.0,54.0
4555,Nuwara Eliya Proper,2022-01-06,0.57,59.0,68.0,52.0
4556,Nuwara Eliya Proper,2022-01-07,0.02,62.0,68.0,50.0
4557,Nuwara Eliya Proper,2022-01-08,0.0,59.0,82.25931,49.0
4558,Nuwara Eliya Proper,2022-01-09,0.04,58.0,68.0,56.0
4559,Nuwara Eliya Proper,2022-01-10,0.12,60.0,82.25931,55.0
4560,Nuwara Eliya Proper,2022-01-12,0.0,60.0,82.25931,52.0
4561,Nuwara Eliya Proper,2022-01-13,0.02,61.0,70.0,53.0
4562,Nuwara Eliya Proper,2022-01-14,0.0,60.0,71.0,50.0
4563,Nuwara Eliya Proper,2022-01-16,0.0,61.0,68.0,49.0
4564,Nuwara Eliya Proper,2022-01-17,0.0,58.0,82.25931,68.77463
4565,Nuwara Eliya Proper,2022-01-19,0.0,59.0,82.25931,50.0
4566,Nuwara Eliya Proper,2022-01-21,0.0,59.0,70.0,46.0
4567,Nuwara Eliya Proper,2022-01-22,0.0,56.0,82.25931,68.77463
4568,Nuwara Eliya Proper,2022-01-26,0.0,57.0,82.25931,45.0
4569,Nuwara Eliya Proper,2022-01-28,0.0,56.0,82.25931,45.0
4570,Nuwara Eliya Proper,2022-01-30,0.0,58.0,82.25931,47.0
4571,Nuwara Eliya Proper,2022-01-31,0.0,60.0,82.25931,68.77463
4572,Nuwara Eliya Proper,2022-02-03,0.0,57.0,71.0,47.0
4573,Nuwara Eliya Proper,2022-02-04,0.0,61.0,72.0,47.0
4574,Nuwara Eliya Proper,2022-02-08,0.0,61.0,71.0,47.0
4575,Nuwara Eliya Proper,2022-02-09,0.0,60.0,72.0,51.0
4576,Nuwara Eliya Proper,2022-02-12,0.0,63.0,70.0,54.0
4577,Nuwara Eliya Proper,2022-02-13,0.65,60.0,82.25931,56.0
4578,Nuwara Eliya Proper,2022-02-14,0.02,59.0,71.0,68.77463
4579,Nuwara Eliya Proper,2022-02-16,0.0,60.0,82.25931,52.0
4580,Nuwara Eliya Proper,2022-02-18,0.0,60.0,82.25931,49.0
4581,Nuwara Eliya Proper,2022-02-19,0.15,57.0,82.25931,68.77463
4582,Nuwara Eliya Proper,2022-02-21,0.0,61.0,82.25931,52.0
4583,Nuwara Eliya Proper,2022-02-22,0.0,59.0,71.0,49.0
4584,Nuwara Eliya Proper,2022-02-24,0.07,59.0,82.25931,53.0
4585,Nuwara Eliya Proper,2022-02-25,0.0,62.0,68.0,52.0
4586,Nuwara Eliya Proper,2022-02-27,0.06,56.0,82.25931,68.77463
4587,Nuwara Eliya Proper,2022-02-28,0.0,58.0,82.25931,45.0
4588,Nuwara Eliya Proper,2022-03-02,0.0,58.0,63.0,68.77463
4589,Nuwara Eliya Proper,2022-03-03,0.17,60.0,64.0,55.0
4590,Nuwara Eliya Proper,2022-03-04,0.0,60.0,82.25931,54.0
4591,Nuwara Eliya Proper,2022-03-05,0.03,60.0,70.0,68.77463
4592,Nuwara Eliya Proper,2022-03-09,0.0,61.0,71.0,51.0
4593,Nuwara Eliya Proper,2022-03-10,0.0,63.0,73.0,50.0
4594,Nuwara Eliya Proper,2022-03-12,0.01,61.0,70.0,55.0
4595,Nuwara Eliya Proper,2022-03-14,0.0,59.0,82.25931,68.77463
4596,Nuwara Eliya Proper,2022-03-17,0.0,61.0,72.0,55.0
4597,Nuwara Eliya Proper,2022-03-21,0.0,63.0,74.0,68.77463
4598,Nuwara Eliya Proper,2022-03-23,0.0,61.0,82.25931,51.0
4599,Nuwara Eliya Proper,2022-03-26,0.04,62.0,74.0,50.0
4600,Nuwara Eliya Proper,2022-03-27,0.0,58.0,82.25931,51.0
4601,Nuwara Eliya Proper,2022-03-30,0.0,62.0,72.0,53.0
4602,Nuwara Eliya Proper,2022-03-31,0.14,62.0,73.0,49.0
4603,Nuwara Eliya Proper,2022-04-01,0.0,62.0,73.0,49.0
4604,Nuwara Eliya Proper,2022-04-02,0.0,62.0,69.0,68.77463
4605,Nuwara Eliya Proper,2022-04-03,0.48,61.0,71.0,54.0
4606,Nuwara Eliya Proper,2022-04-04,0.11,61.0,71.0,51.0
4607,Nuwara Eliya Proper,2022-04-05,1.09,61.0,73.0,68.77463
4608,Nuwara Eliya Proper,2022-04-06,1.16,59.0,70.0,52.0
4609,Nuwara Eliya Proper,2022-04-07,0.34,63.0,71.0,53.0
4610,Nuwara Eliya Proper,2022-04-08,1.13,59.0,69.0,53.0
4611,Nuwara Eliya Proper,2022-04-09,0.77,60.0,70.0,53.0
4612,Nuwara Eliya Proper,2022-04-10,0.21,60.0,66.0,57.0
4613,Nuwara Eliya Proper,2022-04-11,0.09,64.0,71.0,56.0
4614,Nuwara Eliya Proper,2022-04-12,0.01,61.0,72.0,68.77463
4615,Nuwara Eliya Proper,2022-04-13,0.67,62.0,72.0,54.0
4616,Nuwara Eliya Proper,2022-04-14,0.02,63.0,74.0,56.0
4617,Nuwara Eliya Proper,2022-04-15,0.04,63.0,75.0,55.0
4618,Nuwara Eliya Proper,2022-04-16,0.83,63.0,74.0,53.0
4619,Nuwara Eliya Proper,2022-04-17,0.35,61.0,71.0,68.77463
4620,Nuwara Eliya Proper,2022-04-18,0.11,63.0,72.0,53.0
4621,Nuwara Eliya Proper,2022-04-19,0.0,63.0,71.0,55.0
4622,Nuwara Eliya Proper,2022-04-20,0.0,62.0,73.0,54.0
4623,Nuwara Eliya Proper,2022-04-21,0.0,63.0,71.0,53.0
4624,Nuwara Eliya Proper,2022-04-22,0.0,61.0,72.0,55.0
4625,Nuwara Eliya Proper,2022-04-23,0.59,60.0,66.0,54.0
4626,Nuwara Eliya Proper,2022-04-24,0.61,62.0,72.0,55.0
4627,Nuwara Eliya Proper,2022-04-25,0.0,62.0,71.0,54.0
4628,Nuwara Eliya Proper,2022-04-26,0.0,63.0,73.0,54.0
4629,Nuwara Eliya Proper,2022-04-27,0.0,65.0,74.0,54.0
4630,Nuwara Eliya Proper,2022-04-28,0.0,62.0,74.0,55.0
4631,Nuwara Eliya Proper,2022-04-29,0.51,61.0,72.0,54.0
4632,Nuwara Eliya Proper,2022-04-30,0.28,64.0,72.0,55.0
4633,Nuwara Eliya Proper,2022-05-01,0.09,62.0,70.0,68.77463
4634,Nuwara Eliya Proper,2022-05-02,0.0,64.0,72.0,58.0
4635,Nuwara Eliya Proper,2022-05-03,0.0,64.0,74.0,68.77463
4636,Nuwara Eliya Proper,2022-05-04,0.0,63.0,74.0,54.0
4637,Nuwara Eliya Proper,2022-05-05,0.0,63.0,72.0,57.0
4638,Nuwara Eliya Proper,2022-05-06,0.0,62.0,72.0,68.77463
4639,Nuwara Eliya Proper,2022-05-07,0.0,64.0,72.0,55.0
4640,Nuwara Eliya Proper,2022-05-08,0.0,63.0,69.0,56.0
4641,Nuwara Eliya Proper,2022-05-09,0.0,62.0,69.0,68.77463
4642,Nuwara Eliya Proper,2022-05-10,0.46,62.0,67.0,58.0
4643,Nuwara Eliya Proper,2022-05-12,0.11,61.0,65.0,55.0
4644,Nuwara Eliya Proper,2022-05-13,0.74,61.0,64.0,58.0
4645,Nuwara Eliya Proper,2022-05-14,0.63,61.0,65.0,58.0
4646,Nuwara Eliya Proper,2022-05-15,0.8,60.0,63.0,57.0
4647,Nuwara Eliya Proper,2022-05-16,0.43,61.0,64.0,58.0
4648,Nuwara Eliya Proper,2022-05-17,0.4,61.0,64.0,59.0
4649,Nuwara Eliya Proper,2022-05-18,0.52,61.0,64.0,68.77463
4650,Nuwara Eliya Proper,2022-05-19,0.48,61.0,63.0,59.0
4651,Nuwara Eliya Proper,2022-05-20,0.13,62.0,68.0,58.0
4652,Nuwara Eliya Proper,2022-05-21,0.07,62.0,67.0,59.0
4653,Nuwara Eliya Proper,2022-05-22,0.04,61.0,67.0,68.77463
4654,Nuwara Eliya Proper,2022-05-23,0.0,62.0,82.25931,58.0
4655,Nuwara Eliya Proper,2022-05-24,0.04,61.0,66.0,58.0
4656,Nuwara Eliya Proper,2022-05-25,0.19,63.0,69.0,57.0
4657,Nuwara Eliya Proper,2022-05-26,0.0,61.0,82.25931,68.77463
4658,Nuwara Eliya Proper,2022-05-27,0.04,61.0,67.0,57.0
4659,Nuwara Eliya Proper,2022-05-28,0.01,61.0,68.0,57.0
4660,Nuwara Eliya Proper,2022-05-29,0.18,60.0,65.0,57.0
4661,Nuwara Eliya Proper,2022-05-30,0.22,61.0,67.0,58.0
4662,Nuwara Eliya Proper,2022-05-31,0.63,59.0,61.0,58.0
4663,Nuwara Eliya Proper,2022-06-01,0.42,60.0,63.0,57.0
4664,Nuwara Eliya Proper,2022-06-02,0.03,61.0,65.0,58.0
4665,Nuwara Eliya Proper,2022-06-03,0.15,61.0,67.0,58.0
4666,Nuwara Eliya Proper,2022-06-04,0.0,63.0,71.0,58.0
4667,Nuwara Eliya Proper,2022-06-05,0.0,63.0,71.0,68.77463
4668,Nuwara Eliya Proper,2022-06-06,0.0,61.0,82.25931,68.77463
4669,Nuwara Eliya Proper,2022-06-07,0.03,60.0,64.0,68.77463
4670,Nuwara Eliya Proper,2022-06-08,0.0,62.0,71.0,68.77463
4671,Nuwara Eliya Proper,2022-06-09,0.01,62.0,68.0,58.0
4672,Nuwara Eliya Proper,2022-06-10,0.0,63.0,70.0,68.77463
4673,Nuwara Eliya Proper,2022-06-11,0.0,61.0,66.0,57.0
4674,Nuwara Eliya Proper,2022-06-12,0.0,62.0,69.0,68.77463
4675,Nuwara Eliya Proper,2022-06-13,0.0,62.0,70.0,68.77463
4676,Nuwara Eliya Proper,2022-06-14,0.0,63.0,70.0,56.0
4677,Nuwara Eliya Proper,2022-06-15,0.24,60.0,69.0,56.0
4678,Nuwara Eliya Proper,2022-06-16,0.13,61.0,67.0,68.77463
4679,Nuwara Eliya Proper,2022-06-17,0.2,62.0,68.0,57.0
4680,Nuwara Eliya Proper,2022-06-18,0.0,62.0,70.0,58.0
4681,Nuwara Eliya Proper,2022-06-19,0.03,61.0,70.0,56.0
4682,Nuwara Eliya Proper,2022-06-20,0.0,63.0,70.0,56.0
4683,Nuwara Eliya Proper,2022-06-21,0.0,60.0,66.0,68.77463
4684,Nuwara Eliya Proper,2022-06-22,0.0,59.0,65.0,68.77463
4685,Nuwara Eliya Proper,2022-06-23,0.0,61.0,68.0,68.77463
4686,Nuwara Eliya Proper,2022-06-24,0.0,60.0,65.0,58.0
4687,Nuwara Eliya Proper,2022-06-25,0.1,61.0,64.0,58.0
4688,Nuwara Eliya Proper,2022-06-26,0.09,60.0,82.25931,57.0
4689,Nuwara Eliya Proper,2022-06-27,0.0,61.0,67.0,56.0
4690,Nuwara Eliya Proper,2022-06-28,0.0,61.0,66.0,58.0
4691,Nuwara Eliya Proper,2022-06-29,0.0,62.0,67.0,58.0
4692,Nuwara Eliya Proper,2022-06-30,0.12,60.0,66.0,68.77463
4693,Nuwara Eliya Proper,2022-07-01,0.0,63.0,69.0,58.0
4694,Nuwara Eliya Proper,2022-07-02,0.02,63.0,71.0,59.0
4695,Nuwara Eliya Proper,2022-07-03,0.15,60.0,64.0,58.0
4696,Nuwara Eliya Proper,2022-07-04,0.68,60.0,66.0,56.0
4697,Nuwara Eliya Proper,2022-07-05,1.27,58.0,61.0,68.77463
4698,Nuwara Eliya Proper,2022-07-06,0.08,59.0,63.0,57.0
4699,Nuwara Eliya Proper,2022-07-07,0.17,60.0,62.0,58.0
4700,Nuwara Eliya Proper,2022-07-08,0.12,61.0,66.0,68.77463
4701,Nuwara Eliya Proper,2022-07-09,0.07,59.0,62.0,68.77463
4702,Nuwara Eliya Proper,2022-07-10,0.16,58.0,61.0,57.0
4703,Nuwara Eliya Proper,2022-07-11,1.28,58.0,62.0,56.0
4704,Nuwara Eliya Proper,2022-07-12,0.01,58.0,62.0,57.0
4705,Nuwara Eliya Proper,2022-07-16,0.22,60.0,67.0,68.77463
4706,Nuwara Eliya Proper,2022-07-17,0.01,63.0,70.0,56.0
4707,Nuwara Eliya Proper,2022-07-18,0.0,63.0,74.0,56.0
4708,Nuwara Eliya Proper,2022-07-19,0.0,63.0,73.0,54.0
4709,Nuwara Eliya Proper,2022-07-20,0.22,64.0,74.0,54.0
4710,Nuwara Eliya Proper,2022-07-21,0.18,62.0,70.0,68.77463
4711,Nuwara Eliya Proper,2022-07-22,0.29,62.0,69.0,57.0
4712,Nuwara Eliya Proper,2022-07-23,0.25,60.0,64.0,68.77463
4713,Nuwara Eliya Proper,2022-07-24,0.03,61.0,65.0,57.0
4714,Nuwara Eliya Proper,2022-07-25,0.0,63.0,72.0,68.77463
4715,Nuwara Eliya Proper,2022-07-26,0.69,62.0,68.0,68.77463
4716,Nuwara Eliya Proper,2022-07-27,0.35,65.0,82.25931,54.0
4717,Nuwara Eliya Proper,2022-07-28,0.18,60.0,65.0,55.0
4718,Nuwara Eliya Proper,2022-07-29,0.02,61.0,82.25931,68.77463
4719,Nuwara Eliya Proper,2022-07-30,0.0,59.0,70.0,55.0
4720,Nuwara Eliya Proper,2022-07-31,0.05,61.0,69.0,54.0
4721,Nuwara Eliya Proper,2022-08-01,1.06,64.0,82.25931,57.0
4722,Nuwara Eliya Proper,2022-08-02,2.5,62.0,82.25931,57.0
4723,Nuwara Eliya Proper,2022-08-03,2.34,59.0,60.0,58.0
4724,Nuwara Eliya Proper,2022-08-04,1.54,58.0,60.0,68.77463
4725,Nuwara Eliya Proper,2022-08-05,0.84,58.0,61.0,55.0
4726,Nuwara Eliya Proper,2022-08-06,0.2,58.0,62.0,57.0
4727,Nuwara Eliya Proper,2022-08-07,0.02,60.0,82.25931,56.0
4728,Nuwara Eliya Proper,2022-08-08,0.0,58.0,62.0,56.0
4729,Nuwara Eliya Proper,2022-08-09,0.0,58.0,62.0,56.0
4730,Nuwara Eliya Proper,2022-08-10,0.0,61.0,66.0,54.0
4731,Nuwara Eliya Proper,2022-08-11,0.0,62.0,68.0,57.0
4732,Nuwara Eliya Proper,2022-08-12,0.0,61.0,68.0,68.77463
4733,Nuwara Eliya Proper,2022-08-13,0.0,63.0,72.0,68.77463
4734,Nuwara Eliya Proper,2022-08-14,0.0,62.0,72.0,53.0
4735,Nuwara Eliya Proper,2022-08-15,0.0,61.0,71.0,52.0
4736,Nuwara Eliya Proper,2022-08-16,0.0,62.0,72.0,53.0
4737,Nuwara Eliya Proper,2022-08-17,0.06,63.0,72.0,56.0
4738,Nuwara Eliya Proper,2022-08-18,0.09,62.0,70.0,68.77463
4739,Nuwara Eliya Proper,2022-08-19,0.36,63.0,82.25931,58.0
4740,Nuwara Eliya Proper,2022-08-20,0.0,62.0,71.0,56.0
4741,Nuwara Eliya Proper,2022-08-21,0.0,61.0,66.0,55.0
4742,Nuwara Eliya Proper,2022-08-22,0.15,59.0,64.0,54.0
4743,Nuwara Eliya Proper,2022-08-23,0.78,59.0,64.0,57.0
4744,Nuwara Eliya Proper,2022-08-24,0.15,59.0,63.0,68.77463
4745,Nuwara Eliya Proper,2022-08-25,0.01,60.0,67.0,68.77463
4746,Nuwara Eliya Proper,2022-08-26,0.0,60.0,68.0,68.77463
4747,Nuwara Eliya Proper,2022-08-27,0.58,58.0,62.0,68.77463
4748,Nuwara Eliya Proper,2022-08-28,0.07,59.0,68.0,56.0
4749,Nuwara Eliya Proper,2022-08-29,0.01,60.0,68.0,56.0
4750,Nuwara Eliya Proper,2022-08-30,0.0,60.0,71.0,68.77463
4751,Nuwara Eliya Proper,2022-08-31,0.85,60.0,65.0,56.0
4752,Nuwara Eliya Proper,2022-09-01,0.7,58.0,61.0,68.77463
4753,Nuwara Eliya Proper,2022-09-02,0.15,58.0,65.0,56.0
4754,Nuwara Eliya Proper,2022-09-03,0.02,60.0,64.0,56.0
4755,Nuwara Eliya Proper,2022-09-04,0.18,62.0,70.0,58.0
4756,Nuwara Eliya Proper,2022-09-05,0.0,59.0,65.0,68.77463
4757,Nuwara Eliya Proper,2022-09-06,1.38,58.0,60.0,56.0
4758,Nuwara Eliya Proper,2022-09-07,0.13,58.0,61.0,56.0
4759,Nuwara Eliya Proper,2022-09-08,0.13,61.0,82.25931,68.77463
4760,Nuwara Eliya Proper,2022-09-09,0.0,59.0,64.0,56.0
4761,Nuwara Eliya Proper,2022-09-10,0.0,61.0,66.0,57.0
4762,Nuwara Eliya Proper,2022-09-11,0.0,60.0,67.0,68.77463
4763,Nuwara Eliya Proper,2022-09-12,0.0,60.0,67.0,56.0
4764,Nuwara Eliya Proper,2022-09-13,0.0,59.0,69.0,68.77463
4765,Nuwara Eliya Proper,2022-09-15,0.06,59.0,82.25931,50.0
4766,Nuwara Eliya Proper,2022-09-21,0.0,61.0,82.25931,68.77463
4767,Nuwara Eliya Proper,2022-09-22,0.0,61.0,68.0,56.0
4768,Nuwara Eliya Proper,2022-09-23,0.0,60.0,67.0,68.77463
4769,Nuwara Eliya Proper,2022-09-24,0.0,60.0,68.0,68.77463
4770,Nuwara Eliya Proper,2022-09-25,0.0,62.0,73.0,51.0
