,HCHO_reading,Location,Current_Date
5740,0.00021684484803275152,"Bibile, Monaragala",2020-05-26
5741,0.00021684484803275152,"Bibile, Monaragala",2020-05-27
5742,0.0001121724778957112,"Bibile, Monaragala",2020-05-28
5743,0.0001121724778957112,"Bibile, Monaragala",2020-05-29
5744,0.00013013847716940348,"Bibile, Monaragala",2020-05-30
5745,0.00013013847716940348,"Bibile, Monaragala",2020-05-31
5746,0.00011677764808836537,"Bibile, Monaragala",2020-06-01
5747,0.0002132776312111573,"Bibile, Monaragala",2020-06-02
5748,0.0001826095314686251,"Bibile, Monaragala",2020-06-03
5749,0.0001289793621539938,"Bibile, Monaragala",2020-06-04
5750,8.487577224364211e-05,"Bibile, Monaragala",2020-06-05
5751,8.487577224364211e-05,"Bibile, Monaragala",2020-06-06
5752,0.00015446258867971046,"Bibile, Monaragala",2020-06-07
5753,0.00015446258867971046,"Bibile, Monaragala",2020-06-08
5754,7.788785326075869e-05,"Bibile, Monaragala",2020-06-09
5755,0.0001845606892772024,"Bibile, Monaragala",2020-06-10
5756,0.0001845606892772024,"Bibile, Monaragala",2020-06-11
5757,0.0001845606892772024,"Bibile, Monaragala",2020-06-12
5758,0.00012411802559254156,"Bibile, Monaragala",2020-06-13
5759,0.00013279782810764307,"Bibile, Monaragala",2020-06-14
5760,0.00017183093154531334,"Bibile, Monaragala",2020-06-15
5761,0.0001962688222185832,"Bibile, Monaragala",2020-06-16
5762,0.00010976792279233492,"Bibile, Monaragala",2020-06-17
5763,0.00019355499958568514,"Bibile, Monaragala",2020-06-18
5764,9.696947364222372e-05,"Bibile, Monaragala",2020-06-19
5765,5.175335096376786e-05,"Bibile, Monaragala",2020-06-20
5766,5.175335096376786e-05,"Bibile, Monaragala",2020-06-21
5767,7.857945020449575e-05,"Bibile, Monaragala",2020-06-22
5768,7.857945020449575e-05,"Bibile, Monaragala",2020-06-23
5769,0.00019727536720811375,"Bibile, Monaragala",2020-06-24
5770,0.000239677978166299,"Bibile, Monaragala",2020-06-25
5771,0.000239677978166299,"Bibile, Monaragala",2020-06-26
5772,3.076221298059416e-05,"Bibile, Monaragala",2020-06-27
5773,5.844839255170251e-05,"Bibile, Monaragala",2020-06-28
5774,9.030847176585063e-05,"Bibile, Monaragala",2020-06-29
5775,0.00024636458345446346,"Bibile, Monaragala",2020-06-30
5776,-5.970363291286597e-05,"Bibile, Monaragala",2020-07-01
5777,0.0002076354156992876,"Bibile, Monaragala",2020-07-02
5778,0.0002076354156992876,"Bibile, Monaragala",2020-07-03
5779,0.0002296398570177214,"Bibile, Monaragala",2020-07-04
5780,0.00010488032732746221,"Bibile, Monaragala",2020-07-05
5781,0.00021187581351618607,"Bibile, Monaragala",2020-07-06
5782,0.00014893265231489899,"Bibile, Monaragala",2020-07-07
5783,0.00014893265231489899,"Bibile, Monaragala",2020-07-08
5784,9.856610845498301e-05,"Bibile, Monaragala",2020-07-09
5785,0.00030668321340061714,"Bibile, Monaragala",2020-07-10
5786,0.00030668321340061714,"Bibile, Monaragala",2020-07-11
5787,0.00011362138538500847,"Bibile, Monaragala",2020-07-12
5788,0.00020857704195656904,"Bibile, Monaragala",2020-07-13
5789,0.00013618650015125166,"Bibile, Monaragala",2020-07-14
5790,0.00013618650015125166,"Bibile, Monaragala",2020-07-15
5791,4.177796057257493e-05,"Bibile, Monaragala",2020-07-17
5792,5.023416296985129e-05,"Bibile, Monaragala",2020-07-18
5793,5.023416296985129e-05,"Bibile, Monaragala",2020-07-19
5794,8.774661446167934e-05,"Bibile, Monaragala",2020-07-20
5795,8.774661446167934e-05,"Bibile, Monaragala",2020-07-21
5796,0.00015774387518085887,"Bibile, Monaragala",2020-07-22
5797,-5.744974275987273e-06,"Bibile, Monaragala",2020-07-23
5798,6.339939942132575e-05,"Bibile, Monaragala",2020-07-24
5799,6.339939942132575e-05,"Bibile, Monaragala",2020-07-25
5800,6.339939942132575e-05,"Bibile, Monaragala",2020-07-26
5801,6.339939942132575e-05,"Bibile, Monaragala",2020-07-27
5802,6.339939942132575e-05,"Bibile, Monaragala",2020-07-28
5803,6.339939942132575e-05,"Bibile, Monaragala",2020-07-29
5804,6.339939942132575e-05,"Bibile, Monaragala",2020-07-30
5805,5.988289440422733e-06,"Bibile, Monaragala",2020-07-31
5806,5.988289440422733e-06,"Bibile, Monaragala",2020-08-01
5807,5.988289440422733e-06,"Bibile, Monaragala",2020-08-02
5808,5.988289440422733e-06,"Bibile, Monaragala",2020-08-03
5809,5.5824369804800686e-05,"Bibile, Monaragala",2020-08-04
5810,5.5824369804800686e-05,"Bibile, Monaragala",2020-08-05
5811,5.5824369804800686e-05,"Bibile, Monaragala",2020-08-06
5812,5.5824369804800686e-05,"Bibile, Monaragala",2020-08-07
5813,7.130066476400602e-05,"Bibile, Monaragala",2020-08-08
5814,7.130066476400602e-05,"Bibile, Monaragala",2020-08-09
5815,0.00020937576554620272,"Bibile, Monaragala",2020-08-10
5816,7.704421320033986e-05,"Bibile, Monaragala",2020-08-11
5817,0.00012342000103922798,"Bibile, Monaragala",2020-08-12
5818,0.00016567484426219755,"Bibile, Monaragala",2020-08-13
5819,0.0002728599042991731,"Bibile, Monaragala",2020-08-14
5820,5.462574876116208e-06,"Bibile, Monaragala",2020-08-15
5821,0.00024917174026810475,"Bibile, Monaragala",2020-08-16
5822,0.00016820387315196923,"Bibile, Monaragala",2020-08-17
5823,0.00013884181289118238,"Bibile, Monaragala",2020-08-18
5824,0.00017256018622050206,"Bibile, Monaragala",2020-08-19
5825,0.00016082524277253937,"Bibile, Monaragala",2020-08-20
5826,0.00029080803111830106,"Bibile, Monaragala",2020-08-21
5827,0.00017521715230252788,"Bibile, Monaragala",2020-08-22
5828,8.666643526118393e-05,"Bibile, Monaragala",2020-08-23
5829,8.93769864376209e-05,"Bibile, Monaragala",2020-08-24
5830,0.00013050399675992709,"Bibile, Monaragala",2020-08-25
5831,0.00019770956814682656,"Bibile, Monaragala",2020-08-26
5832,0.0001583915881858215,"Bibile, Monaragala",2020-08-27
5833,0.0001583915881858215,"Bibile, Monaragala",2020-08-28
5834,0.00014063252039207355,"Bibile, Monaragala",2020-08-29
5835,0.00014063252039207355,"Bibile, Monaragala",2020-08-30
5836,0.0001741839398906514,"Bibile, Monaragala",2020-08-31
5837,0.0001741839398906514,"Bibile, Monaragala",2020-09-01
5838,0.0001741839398906514,"Bibile, Monaragala",2020-09-02
5839,0.0001741839398906514,"Bibile, Monaragala",2020-09-03
5840,0.00014178068002734402,"Bibile, Monaragala",2020-09-04
5841,0.00014178068002734402,"Bibile, Monaragala",2020-09-05
5842,0.00014178068002734402,"Bibile, Monaragala",2020-09-06
5843,0.00014178068002734402,"Bibile, Monaragala",2020-09-07
5844,7.664011408987226e-05,"Bibile, Monaragala",2020-09-08
5845,7.425107530184038e-05,"Bibile, Monaragala",2020-09-09
5846,7.425107530184038e-05,"Bibile, Monaragala",2020-09-10
5847,7.425107530184038e-05,"Bibile, Monaragala",2020-09-11
5848,7.425107530184038e-05,"Bibile, Monaragala",2020-09-12
5849,-4.753552551857047e-05,"Bibile, Monaragala",2020-09-13
5850,-4.753552551857047e-05,"Bibile, Monaragala",2020-09-14
5851,7.790990113336982e-05,"Bibile, Monaragala",2020-09-15
5852,9.721515637639363e-05,"Bibile, Monaragala",2020-09-16
5853,9.721515637639363e-05,"Bibile, Monaragala",2020-09-17
5854,9.721515637639363e-05,"Bibile, Monaragala",2020-09-18
5855,9.721515637639363e-05,"Bibile, Monaragala",2020-09-19
5856,0.00015081655859329438,"Bibile, Monaragala",2020-09-20
5857,8.680864989165229e-05,"Bibile, Monaragala",2020-09-21
5858,8.680864989165229e-05,"Bibile, Monaragala",2020-09-22
5859,0.0001286035110503708,"Bibile, Monaragala",2020-09-23
5860,0.0001286035110503708,"Bibile, Monaragala",2020-09-24
5861,0.0001286035110503708,"Bibile, Monaragala",2020-09-25
5862,0.0001286035110503708,"Bibile, Monaragala",2020-09-26
5863,0.0002371870368791212,"Bibile, Monaragala",2020-09-27
5864,2.038872033639668e-05,"Bibile, Monaragala",2020-09-28
5865,2.038872033639668e-05,"Bibile, Monaragala",2020-09-29
5866,2.038872033639668e-05,"Bibile, Monaragala",2020-09-30
5867,0.00020098115242428782,"Bibile, Monaragala",2020-10-01
5868,0.00024566981899280826,"Bibile, Monaragala",2020-10-02
5869,0.0001905453554194707,"Bibile, Monaragala",2020-10-03
5870,9.65941229705195e-05,"Bibile, Monaragala",2020-10-04
5871,2.4159710410371162e-05,"Bibile, Monaragala",2020-10-05
5872,0.00010138427977994738,"Bibile, Monaragala",2020-10-06
5873,0.00010138427977994738,"Bibile, Monaragala",2020-10-07
5874,0.00012772565276152374,"Bibile, Monaragala",2020-10-08
5875,0.00012772565276152374,"Bibile, Monaragala",2020-10-09
5876,4.391156484585428e-05,"Bibile, Monaragala",2020-10-10
5877,9.276843653160503e-05,"Bibile, Monaragala",2020-10-11
5878,0.00012238860576348055,"Bibile, Monaragala",2020-10-12
5879,0.0002017037132798746,"Bibile, Monaragala",2020-10-13
5880,0.0002017037132798746,"Bibile, Monaragala",2020-10-14
5881,0.0002017037132798746,"Bibile, Monaragala",2020-10-15
5882,7.15463317516803e-05,"Bibile, Monaragala",2020-10-16
5883,0.00022485424290942955,"Bibile, Monaragala",2020-10-17
5884,0.00012998085465567284,"Bibile, Monaragala",2020-10-20
5885,0.00016227801224681703,"Bibile, Monaragala",2020-10-21
5886,0.00010005470361660221,"Bibile, Monaragala",2020-10-22
5887,0.00020871101075109987,"Bibile, Monaragala",2020-10-23
5888,0.00014552566729446873,"Bibile, Monaragala",2020-10-24
5889,0.00014552566729446873,"Bibile, Monaragala",2020-10-25
5890,0.00028041236327352407,"Bibile, Monaragala",2020-10-26
5891,0.0002511001237228459,"Bibile, Monaragala",2020-10-27
5892,0.0002724168001946005,"Bibile, Monaragala",2020-10-28
5893,0.00022363684694436171,"Bibile, Monaragala",2020-10-29
5894,0.00012044519032395902,"Bibile, Monaragala",2020-10-30
5895,0.00012044519032395902,"Bibile, Monaragala",2020-10-31
5896,7.480920438191483e-05,"Bibile, Monaragala",2020-11-01
5897,9.260386657199479e-05,"Bibile, Monaragala",2020-11-02
5898,8.360731414200298e-05,"Bibile, Monaragala",2020-11-03
5899,8.360731414200298e-05,"Bibile, Monaragala",2020-11-04
5900,8.360731414200298e-05,"Bibile, Monaragala",2020-11-05
5901,8.360731414200298e-05,"Bibile, Monaragala",2020-11-06
5902,8.360731414200298e-05,"Bibile, Monaragala",2020-11-07
5903,3.0117093656769002e-05,"Bibile, Monaragala",2020-11-08
5904,3.0117093656769002e-05,"Bibile, Monaragala",2020-11-09
5905,-4.5988090400380006e-05,"Bibile, Monaragala",2020-11-10
5906,-1.4400904503656133e-05,"Bibile, Monaragala",2020-11-11
5907,-1.4400904503656133e-05,"Bibile, Monaragala",2020-11-12
5908,0.00016414162935400419,"Bibile, Monaragala",2020-11-13
5909,0.00016414162935400419,"Bibile, Monaragala",2020-11-14
5910,0.00016414162935400419,"Bibile, Monaragala",2020-11-15
5911,0.00016414162935400419,"Bibile, Monaragala",2020-11-16
5912,0.00016414162935400419,"Bibile, Monaragala",2020-11-17
5913,3.328275170136594e-05,"Bibile, Monaragala",2020-11-18
5914,-6.385750734361702e-05,"Bibile, Monaragala",2020-11-19
5915,-6.385750734361702e-05,"Bibile, Monaragala",2020-11-20
5916,-6.385750734361702e-05,"Bibile, Monaragala",2020-11-21
5917,-6.385750734361702e-05,"Bibile, Monaragala",2020-11-22
5918,-6.385750734361702e-05,"Bibile, Monaragala",2020-11-23
5919,-6.385750734361702e-05,"Bibile, Monaragala",2020-11-24
5920,-6.385750734361702e-05,"Bibile, Monaragala",2020-11-25
5921,0.00017369668855718936,"Bibile, Monaragala",2020-11-26
5922,-2.4791641438946944e-05,"Bibile, Monaragala",2020-11-27
5923,1.7957692345613783e-05,"Bibile, Monaragala",2020-11-28
5924,1.7957692345613783e-05,"Bibile, Monaragala",2020-11-29
5925,1.7957692345613783e-05,"Bibile, Monaragala",2020-11-30
5926,1.7957692345613783e-05,"Bibile, Monaragala",2020-12-01
5927,1.7957692345613783e-05,"Bibile, Monaragala",2020-12-02
5928,1.7957692345613783e-05,"Bibile, Monaragala",2020-12-03
5929,1.7957692345613783e-05,"Bibile, Monaragala",2020-12-04
5930,0.00015036930843757902,"Bibile, Monaragala",2020-12-05
5931,0.00018641590767590403,"Bibile, Monaragala",2020-12-06
5932,8.465839116738584e-05,"Bibile, Monaragala",2020-12-07
5933,8.465839116738584e-05,"Bibile, Monaragala",2020-12-08
5934,4.967716935950935e-05,"Bibile, Monaragala",2020-12-09
5935,0.00012930309345871987,"Bibile, Monaragala",2020-12-10
5936,0.00012011346176946595,"Bibile, Monaragala",2020-12-11
5937,0.00012011346176946595,"Bibile, Monaragala",2020-12-12
5938,3.0035361552427384e-05,"Bibile, Monaragala",2020-12-14
5939,8.7017288155401e-05,"Bibile, Monaragala",2020-12-15
5940,2.379622334407817e-05,"Bibile, Monaragala",2020-12-16
5941,5.7881967243906006e-05,"Bibile, Monaragala",2020-12-17
5942,5.7881967243906006e-05,"Bibile, Monaragala",2020-12-18
5943,-6.312741217644393e-05,"Bibile, Monaragala",2020-12-19
5944,-6.312741217644393e-05,"Bibile, Monaragala",2020-12-20
5945,-6.312741217644393e-05,"Bibile, Monaragala",2020-12-21
5946,-6.312741217644393e-05,"Bibile, Monaragala",2020-12-22
5947,-6.312741217644393e-05,"Bibile, Monaragala",2020-12-23
5948,-6.312741217644393e-05,"Bibile, Monaragala",2020-12-24
5949,-1.1381763701936892e-05,"Bibile, Monaragala",2020-12-25
5950,-1.1381763701936892e-05,"Bibile, Monaragala",2020-12-26
5951,3.3378382667116505e-05,"Bibile, Monaragala",2020-12-27
5952,3.3378382667116505e-05,"Bibile, Monaragala",2020-12-28
5953,-5.2935063658280796e-05,"Bibile, Monaragala",2020-12-29
5954,-4.798950304656565e-05,"Bibile, Monaragala",2020-12-30
5955,-4.798950304656565e-05,"Bibile, Monaragala",2020-12-31
5956,-4.798950304656565e-05,"Bibile, Monaragala",2021-01-01
5957,-4.798950304656565e-05,"Bibile, Monaragala",2021-01-02
5958,-4.798950304656565e-05,"Bibile, Monaragala",2021-01-03
5959,-4.798950304656565e-05,"Bibile, Monaragala",2021-01-04
5960,-4.798950304656565e-05,"Bibile, Monaragala",2021-01-05
5961,0.0001881341791688608,"Bibile, Monaragala",2021-01-06
5962,0.0001881341791688608,"Bibile, Monaragala",2021-01-07
5963,0.0001881341791688608,"Bibile, Monaragala",2021-01-08
5964,0.0001881341791688608,"Bibile, Monaragala",2021-01-09
5965,0.0001881341791688608,"Bibile, Monaragala",2021-01-10
5966,-3.489502457373505e-05,"Bibile, Monaragala",2021-01-11
5967,-3.489502457373505e-05,"Bibile, Monaragala",2021-01-12
5968,-3.489502457373505e-05,"Bibile, Monaragala",2021-01-13
5969,-3.489502457373505e-05,"Bibile, Monaragala",2021-01-14
5970,-3.489502457373505e-05,"Bibile, Monaragala",2021-01-15
5971,-3.489502457373505e-05,"Bibile, Monaragala",2021-01-16
5972,-3.489502457373505e-05,"Bibile, Monaragala",2021-01-17
5973,-3.489502457373505e-05,"Bibile, Monaragala",2021-01-18
5974,-3.489502457373505e-05,"Bibile, Monaragala",2021-01-19
5975,6.621492873246664e-05,"Bibile, Monaragala",2021-01-20
5976,3.227796510383957e-05,"Bibile, Monaragala",2021-01-21
5977,0.00011579366739693242,"Bibile, Monaragala",2021-01-22
5978,0.00012447518969957723,"Bibile, Monaragala",2021-01-23
5979,0.00012447518969957723,"Bibile, Monaragala",2021-01-24
5980,5.365992496534062e-05,"Bibile, Monaragala",2021-01-25
5981,5.3503339371218606e-05,"Bibile, Monaragala",2021-01-26
5982,5.3503339371218606e-05,"Bibile, Monaragala",2021-01-27
5983,5.3503339371218606e-05,"Bibile, Monaragala",2021-01-28
5984,5.3503339371218606e-05,"Bibile, Monaragala",2021-01-29
5985,5.3503339371218606e-05,"Bibile, Monaragala",2021-01-30
5986,5.3503339371218606e-05,"Bibile, Monaragala",2021-01-31
5987,5.3503339371218606e-05,"Bibile, Monaragala",2021-02-01
5988,5.3503339371218606e-05,"Bibile, Monaragala",2021-02-02
5989,5.3503339371218606e-05,"Bibile, Monaragala",2021-02-03
5990,5.3503339371218606e-05,"Bibile, Monaragala",2021-02-04
5991,5.3503339371218606e-05,"Bibile, Monaragala",2021-02-05
5992,5.3503339371218606e-05,"Bibile, Monaragala",2021-02-06
5993,5.3503339371218606e-05,"Bibile, Monaragala",2021-02-07
5994,5.3503339371218606e-05,"Bibile, Monaragala",2021-02-08
5995,-6.145898821479466e-05,"Bibile, Monaragala",2021-02-09
5996,-5.894827188302967e-06,"Bibile, Monaragala",2021-02-10
5997,6.691648343598091e-05,"Bibile, Monaragala",2021-02-11
5998,6.809713952855691e-06,"Bibile, Monaragala",2021-02-12
5999,0.00012594200464371289,"Bibile, Monaragala",2021-02-13
6000,0.00012594200464371289,"Bibile, Monaragala",2021-02-14
6001,8.63533072882196e-05,"Bibile, Monaragala",2021-02-15
6002,0.00016511390128388652,"Bibile, Monaragala",2021-02-16
6003,0.0001626691299386865,"Bibile, Monaragala",2021-02-17
6004,8.406814227895799e-05,"Bibile, Monaragala",2021-02-18
6005,-6.440251342276223e-05,"Bibile, Monaragala",2021-02-19
6006,-6.440251342276223e-05,"Bibile, Monaragala",2021-02-20
6007,-6.440251342276223e-05,"Bibile, Monaragala",2021-02-21
6008,9.652368565527973e-05,"Bibile, Monaragala",2021-02-22
6009,1.1369377178991076e-05,"Bibile, Monaragala",2021-02-23
6010,0.00019141543912992953,"Bibile, Monaragala",2021-02-24
6011,9.449054306885773e-05,"Bibile, Monaragala",2021-02-25
6012,9.088989114653707e-05,"Bibile, Monaragala",2021-02-26
6013,2.804716301831581e-05,"Bibile, Monaragala",2021-02-27
6014,0.00020293460297761973,"Bibile, Monaragala",2021-02-28
6015,0.00014506624603777293,"Bibile, Monaragala",2021-03-01
6016,0.00014506624603777293,"Bibile, Monaragala",2021-03-02
6017,0.00014506624603777293,"Bibile, Monaragala",2021-03-03
6018,8.032620538368782e-05,"Bibile, Monaragala",2021-03-04
6019,8.032620538368782e-05,"Bibile, Monaragala",2021-03-05
6020,0.00011087501341488952,"Bibile, Monaragala",2021-03-06
6021,0.00021912993053701334,"Bibile, Monaragala",2021-03-07
6022,0.00021912993053701334,"Bibile, Monaragala",2021-03-08
6023,3.464259617263819e-05,"Bibile, Monaragala",2021-03-09
6024,3.464259617263819e-05,"Bibile, Monaragala",2021-03-10
6025,3.464259617263819e-05,"Bibile, Monaragala",2021-03-11
6026,4.628945014408911e-05,"Bibile, Monaragala",2021-03-12
6027,6.998884854245248e-05,"Bibile, Monaragala",2021-03-13
6028,6.998884854245248e-05,"Bibile, Monaragala",2021-03-14
6029,0.00012337865741703997,"Bibile, Monaragala",2021-03-15
6030,3.4061457303586686e-05,"Bibile, Monaragala",2021-03-16
6031,0.00010590387653241446,"Bibile, Monaragala",2021-03-20
6032,0.00010155420540588564,"Bibile, Monaragala",2021-03-21
6033,2.389865923652797e-05,"Bibile, Monaragala",2021-03-22
6034,0.00019922656160845472,"Bibile, Monaragala",2021-03-23
6035,0.00019922656160845472,"Bibile, Monaragala",2021-03-24
6036,0.00019922656160845472,"Bibile, Monaragala",2021-03-25
6037,0.00019922656160845472,"Bibile, Monaragala",2021-03-26
6038,0.00019922656160845472,"Bibile, Monaragala",2021-03-27
6039,0.00019922656160845472,"Bibile, Monaragala",2021-03-28
6040,0.00017543081415432948,"Bibile, Monaragala",2021-03-29
6041,0.00016986145744700445,"Bibile, Monaragala",2021-03-30
6042,0.00021139462867780003,"Bibile, Monaragala",2021-03-31
6043,0.00027299420978820773,"Bibile, Monaragala",2021-04-01
6044,0.00024122835851376969,"Bibile, Monaragala",2021-04-02
6045,0.00016487627730901004,"Bibile, Monaragala",2021-04-03
6046,0.00023050642240071898,"Bibile, Monaragala",2021-04-04
6047,0.00016298211502550596,"Bibile, Monaragala",2021-04-05
6048,0.0001448128302136399,"Bibile, Monaragala",2021-04-06
6049,0.00010326450718119989,"Bibile, Monaragala",2021-04-07
6050,0.0001430188814716415,"Bibile, Monaragala",2021-04-08
6051,0.0001430188814716415,"Bibile, Monaragala",2021-04-09
6052,0.0001430188814716415,"Bibile, Monaragala",2021-04-10
6053,0.00010663398581746213,"Bibile, Monaragala",2021-04-11
6054,0.00012977410789520049,"Bibile, Monaragala",2021-04-12
6055,0.00012977410789520049,"Bibile, Monaragala",2021-04-13
6056,0.00012977410789520049,"Bibile, Monaragala",2021-04-14
6057,0.00012977410789520049,"Bibile, Monaragala",2021-04-15
6058,0.00010466390446429613,"Bibile, Monaragala",2021-04-16
6059,7.468271368444817e-05,"Bibile, Monaragala",2021-04-17
6060,0.0001409110087682766,"Bibile, Monaragala",2021-04-18
6061,0.00013467213560589925,"Bibile, Monaragala",2021-04-19
6062,0.00016225646063939582,"Bibile, Monaragala",2021-04-20
6063,0.0002092239092228575,"Bibile, Monaragala",2021-04-21
6064,0.00016166037404230027,"Bibile, Monaragala",2021-04-22
6065,0.0001224025550230898,"Bibile, Monaragala",2021-04-23
6066,0.0001927233781087508,"Bibile, Monaragala",2021-04-24
6067,0.00012904013984341983,"Bibile, Monaragala",2021-04-25
6068,0.00012972171855542194,"Bibile, Monaragala",2021-04-26
6069,0.00013356323889425923,"Bibile, Monaragala",2021-04-28
6070,2.0760865922380306e-05,"Bibile, Monaragala",2021-04-29
6071,2.0760865922380306e-05,"Bibile, Monaragala",2021-04-30
6072,2.0760865922380306e-05,"Bibile, Monaragala",2021-05-01
6073,0.0001625299688575591,"Bibile, Monaragala",2021-05-02
6074,0.00022129757688370622,"Bibile, Monaragala",2021-05-03
6075,0.00022129757688370622,"Bibile, Monaragala",2021-05-04
6076,0.00022129757688370622,"Bibile, Monaragala",2021-05-05
6077,0.00010039344646351026,"Bibile, Monaragala",2021-05-06
6078,0.00010039344646351026,"Bibile, Monaragala",2021-05-07
6079,0.0001932448510783475,"Bibile, Monaragala",2021-05-08
6080,9.268295984519953e-05,"Bibile, Monaragala",2021-05-09
6081,0.00010476501854032316,"Bibile, Monaragala",2021-05-16
6082,2.7650050588100547e-05,"Bibile, Monaragala",2021-05-17
6083,0.00015639338161691545,"Bibile, Monaragala",2021-05-24
6084,9.704217782009683e-05,"Bibile, Monaragala",2021-05-25
6085,9.704217782009683e-05,"Bibile, Monaragala",2021-05-26
6086,9.704217782009683e-05,"Bibile, Monaragala",2021-05-27
6087,0.00011388257514386928,"Bibile, Monaragala",2021-05-28
6088,0.00011156772627659043,"Bibile, Monaragala",2021-05-30
6089,7.099799240152715e-05,"Bibile, Monaragala",2021-05-31
6090,0.00015028184532070056,"Bibile, Monaragala",2021-06-01
6091,0.0002000518564317742,"Bibile, Monaragala",2021-06-02
6092,0.00010652606803616854,"Bibile, Monaragala",2021-06-03
6093,0.00024568140030649247,"Bibile, Monaragala",2021-06-10
6094,0.00024202406908172564,"Bibile, Monaragala",2021-06-11
6095,0.000156491036235293,"Bibile, Monaragala",2021-06-12
6096,0.00010539087390871023,"Bibile, Monaragala",2021-06-13
6097,1.4612316831653263e-07,"Bibile, Monaragala",2021-06-14
6098,0.00012041615114413713,"Bibile, Monaragala",2021-06-15
6099,0.00013188813865111585,"Bibile, Monaragala",2021-06-16
6100,8.304077812679794e-05,"Bibile, Monaragala",2021-06-17
6101,0.00012581215882345837,"Bibile, Monaragala",2021-06-18
6102,0.00013615971626629612,"Bibile, Monaragala",2021-06-19
6103,0.00023015667754377732,"Bibile, Monaragala",2021-06-20
6104,0.0001556369214238989,"Bibile, Monaragala",2021-06-21
6105,0.00016362255924726198,"Bibile, Monaragala",2021-06-22
6106,0.00016362255924726198,"Bibile, Monaragala",2021-06-23
6107,8.570784034388947e-05,"Bibile, Monaragala",2021-06-24
6108,0.0001253605663883919,"Bibile, Monaragala",2021-06-25
6109,0.0002538226609178086,"Bibile, Monaragala",2021-06-26
6110,0.00014920277912374558,"Bibile, Monaragala",2021-06-27
6111,0.0001870223466265712,"Bibile, Monaragala",2021-06-28
6112,0.00010931240989571222,"Bibile, Monaragala",2021-06-29
6113,1.816314989804705e-05,"Bibile, Monaragala",2021-06-30
6114,0.00018203239825543706,"Bibile, Monaragala",2021-07-01
6115,0.00024159652068549543,"Bibile, Monaragala",2021-07-02
6116,0.00024159652068549543,"Bibile, Monaragala",2021-07-03
6117,0.0002784575026224644,"Bibile, Monaragala",2021-07-04
6118,-4.886700358960491e-05,"Bibile, Monaragala",2021-07-05
6119,-4.886700358960491e-05,"Bibile, Monaragala",2021-07-06
6120,0.00010675514342573345,"Bibile, Monaragala",2021-07-07
6121,0.00010675514342573345,"Bibile, Monaragala",2021-07-08
6122,0.00010675514342573345,"Bibile, Monaragala",2021-07-09
6123,0.00010675514342573345,"Bibile, Monaragala",2021-07-10
6124,0.00010675514342573345,"Bibile, Monaragala",2021-07-11
6125,0.00010675514342573345,"Bibile, Monaragala",2021-07-12
6126,0.00027173961499153416,"Bibile, Monaragala",2021-07-13
6127,0.00027173961499153416,"Bibile, Monaragala",2021-07-14
6128,0.00027173961499153416,"Bibile, Monaragala",2021-07-15
6129,0.00027173961499153416,"Bibile, Monaragala",2021-07-16
6130,0.00027173961499153416,"Bibile, Monaragala",2021-07-17
6131,0.0002244356517897242,"Bibile, Monaragala",2021-07-18
6132,0.00015155918607183327,"Bibile, Monaragala",2021-07-19
6133,0.0001469728531897629,"Bibile, Monaragala",2021-07-20
6134,0.0001469728531897629,"Bibile, Monaragala",2021-07-21
6135,0.0001469728531897629,"Bibile, Monaragala",2021-07-22
6136,0.0001469728531897629,"Bibile, Monaragala",2021-07-23
6137,0.0001469728531897629,"Bibile, Monaragala",2021-07-24
6138,0.0001469728531897629,"Bibile, Monaragala",2021-07-25
6139,0.0001469728531897629,"Bibile, Monaragala",2021-07-26
6140,0.00010475733528895685,"Bibile, Monaragala",2021-07-27
6141,0.00017371913354196218,"Bibile, Monaragala",2021-07-28
6142,7.138556210151739e-05,"Bibile, Monaragala",2021-07-29
6143,0.00010116366702408933,"Bibile, Monaragala",2021-07-30
6144,0.00014504503181953434,"Bibile, Monaragala",2021-07-31
6145,0.000132918215281156,"Bibile, Monaragala",2021-08-01
6146,0.00019897676910735616,"Bibile, Monaragala",2021-08-02
6147,0.00014384205698219252,"Bibile, Monaragala",2021-08-03
6148,-8.232762056067805e-05,"Bibile, Monaragala",2021-08-04
6149,7.154765580753345e-05,"Bibile, Monaragala",2021-08-05
6150,0.00018920386412852125,"Bibile, Monaragala",2021-08-06
6151,0.000178819222113486,"Bibile, Monaragala",2021-08-07
6152,0.000178819222113486,"Bibile, Monaragala",2021-08-08
6153,0.000178819222113486,"Bibile, Monaragala",2021-08-09
6154,0.000178819222113486,"Bibile, Monaragala",2021-08-10
6155,0.000178819222113486,"Bibile, Monaragala",2021-08-11
6156,0.0001535239369445271,"Bibile, Monaragala",2021-08-12
6157,0.0001535239369445271,"Bibile, Monaragala",2021-08-13
6158,0.0001910311228960242,"Bibile, Monaragala",2021-08-16
6159,0.00017811976925245426,"Bibile, Monaragala",2021-08-17
6160,3.511362492740645e-05,"Bibile, Monaragala",2021-08-18
6161,0.00019010610884868142,"Bibile, Monaragala",2021-08-19
6162,-5.129872549579292e-06,"Bibile, Monaragala",2021-08-20
6163,-5.129872549579292e-06,"Bibile, Monaragala",2021-08-21
6164,-5.129872549579292e-06,"Bibile, Monaragala",2021-08-22
6165,0.00011075615626465955,"Bibile, Monaragala",2021-08-23
6166,0.0002323039764525593,"Bibile, Monaragala",2021-08-24
6167,0.0002323039764525593,"Bibile, Monaragala",2021-08-25
